ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
63847781,2009-08-07 22:56:39 +0000,2017-08-25 19:50:38 +0000,183,1,10,392,624,ansblog,Nitendra Singh,false,false,,RT @KatarHero: The brave journalist who was murdered  in 2002 by Ram Rahim's followers for exposing him as a rapist.  Ram Chander… https://t.co/fEcu54hCk2,India,http://intradayfun.com
14269152,2008-03-31 20:18:17 +0000,2018-01-31 18:08:27 +0000,19268,9713,1835,646,39216,anthonyha,Anthony Ha,true,false,"Write about media and advertising (for @TechCrunch), plus monsters (for no one). Co-host TC's Original Content podcast. Tips/pitches: anthonyha@techcrunch.com",@yoda it was just ok,"The L Train, New York",http://www.anthony-ha.com
41004822,2009-05-18 23:57:06 +0000,,3368,0,297,34722,27179,Anti_Pollution,CP,false,true,I love movies and occasionally understand them.,,,
18724045,2009-01-07 15:11:23 +0000,2018-01-13 12:11:51 +0000,4441,2,271,25094,24039,Anubhavspeaks,Anubhav Srivastava,false,false,"I'm Anubhav, the creator of the film Carve Your Destiny. My hobbies are doing what others say cannot be done.  http://t.co/vlOH5GEo",Need someone for a part time data entry job. You can work from home but you must be know how to use excel and... https://t.co/MyUN1DOEpN,"New Delhi, India",http://www.anubhavsrivastava.com
27386687,2009-03-29 05:28:04 +0000,,12,3,0,82,58,apghuman,Ajitpal Ghuman,false,true,,,,
16163863,2008-09-07 02:10:45 +0000,2016-01-30 18:36:34 +0000,134,6,4,1783,397,apodi,Apodi,false,false,,Tenho 1300 pontos no #Blablablametro. Transforme sua influência social e o uso do seu #TIMbeta em benefícios. https://t.co/Ab56Rd0ReS,Apodi - RN - Brasil,http://www.apodi.info/
16169290,2008-09-07 14:02:52 +0000,2018-01-31 18:06:31 +0000,27876,17,119,4998,1245,apollosfyre,Gene Salvetti,false,false,Also follow @apollosfyre2. Scanning the west coast. Apollosfyre IDR serves Restoration & Insurance industry providing damage alerts at https://t.co/EaTC6imTqm.,"Let my inspiration flow, in token rhyme suggesting rhythm
That will not forsake me, till my tale is told and done... https://t.co/kFg0UjInNo","Sonora, CA",http://apollosfyre.com
73454192,2009-09-11 18:51:48 +0000,2017-01-04 23:10:35 +0000,130,1,36,4058,576,apollosfyre2,Gene Salvetti,false,false,"Backup to regular account, scanning central Calif",@benjamin949 Your account is sending spam. change password.,Sonora CA,
20274948,2009-02-06 21:42:37 +0000,2018-01-29 16:42:12 +0000,182,153,15,1722,418,appledrums,Steven V. Apple,false,false,"Freelance Drummer, San Francisco Bay Area",RT @DalaiLama: Many people think that patience is a sign of weakness. I think this is a mistake. It is anger that is a sign of wea… https://t.co/nK1iUsAhbr,"Palo Alto, CA",http://www.facebook.com/steven.apple
59160983,2009-07-22 15:51:34 +0000,2017-09-19 14:03:05 +0000,699,22,12,1981,607,aprildouglas,april douglas,false,false,Set your sights on a place higher than your eyes can see. ~Rumi ..*,"- King Street, Kingston, Jamaica https://t.co/4UEnH1gfWu",the present moment,http://bulcranium.blogspot.com/
118900512,2010-03-02 01:58:56 +0000,2017-12-30 18:16:40 +0000,8894,394,129,2713,2463,aprils_pen,April Sonsona,false,false,"VP Social Media Marketing @ trusted sunny bank & generally a happy person. Powered by coffee, inspired by people. Tweets are my own.",RT @ABABankers: .@SunTrust announces it will increase minimum wage to $15/hr and create  $50 million community fund for financial w… https://t.co/dwTt5jS8tb,"Atlanta, GA",http://www.linkedin.com/pub/april-sonsona/8/a5/b62/
238670396,2011-01-15 18:58:09 +0000,2017-11-30 05:50:24 +0000,1176,1108,16,34,308,apv87,Amit Vasudev,false,false,Business @ Clearbit,@SanketNagure @clearbit @n_wentz @erinnegrant Sorry about that! You should have a reply in your inbox :),"San Francisco, CA",http://linkedin.com/in/amitpvasudev
20089482,2009-02-04 20:29:54 +0000,2017-12-05 04:59:33 +0000,994,165,14,377,228,ariansky,Ariana Koblitz,false,false,Product Designer with an insatiable curiosity surrounding people and behaviors -- and a firm believer in creative collaboration across disciplines,The 20 funniest tweets from women this week https://t.co/rZ3HVnwHMV via @HuffPostWomen,"New York, New York, USA",http://akoblitz.com
63657322,2009-08-07 06:21:03 +0000,2018-01-24 14:01:46 +0000,6950,75,159,3481,3942,ArizonaPain,Arizona Pain,false,false,"Arizona Pain Specialists: #Pain Management Clinics in Phoenix offering world-class care that we'd want for our own mom or dad.  Providing Hope, Restoring Life.",What TED Talks on health and pain are you most interested in seeing? Do you have a favorite? Share it with us in th… https://t.co/MbUhs53XpX,10 Locations in Arizona,http://www.arizonapain.com
65148101,2009-08-12 20:20:27 +0000,2018-01-31 15:30:02 +0000,19319,4872,268,21548,23956,ARMACAD,ARMACAD Scholarships,false,false,"Scholarships, summer schools, grants, research opportunities. Sign up https://t.co/4wi95KOiUh subscribe to disciplines and receive weekly email digest. #startup","https://t.co/7q6VqbaTos
#Conf/CfP - Theorizing the #Geography of East-Central European Art, 26 - 27 October 2018, #Poland","Lisbon, Portugal",http://www.armacad.info
243063703,2011-01-26 06:15:39 +0000,2011-09-14 18:54:53 +0000,172,0,16,408,218,artmixer,Art Mixer,false,false,We are a Stanford University team of graduate students at the d.school redesigning the museum experience!,Designer infographic. It's so meta. Note the clusters of folks around interactive and product/object design. http://t.co/5zVOGGX,Stanford University,http://eamesxibm.com
2837026969,2014-10-01 17:22:12 +0000,2017-11-28 22:55:09 +0000,519,30,9,750,297,ArtsandLife,The Stanford Daily Arts & Life,false,false,"Arts reviews, news, interviews, commentaries and more from the Arts & Life staff of The Stanford Daily.","The Confluence Summit, presented by @WinstonBaker, brought together film, tech, and entertainment leaders in the he… https://t.co/WSJ3MEo1NZ","Stanford, California",http://stanforddaily.com/category/arts-life/
64225502,2009-08-09 18:40:15 +0000,2018-01-25 16:38:06 +0000,6431,519,116,2830,1075,aschaefer311,Andreas Schaefer,false,false,"CEO Implisense, AI, ML, GreenTech, Traveling",https://t.co/SHEtDqu4e0,"Berlin, Germany",http://de.linkedin.com/in/aschaefer311
46167019,2009-06-10 17:23:28 +0000,,109,0,6,510,120,ashu_ranjan,Ashish Ranjan,false,true,My expertise are sales and International Business Development working with Oracle Corporation,,"Bangalore, Karnataka, India",
41773608,2009-05-22 07:42:36 +0000,2013-10-13 20:28:43 +0000,5,0,62,41,3648,ASSUExec,Stanford ASSU,false,false,Official Twitter for the Associated Students of Stanford University,"Check out some current ASSU projects!
1) A Pathway to Social Impact Careers
2) Project-based impact-oriented classes
https://t.co/ptSBGvggPB","Stanford, CA",http://assu.stanford.edu
115877722,2010-02-20 08:19:15 +0000,,5,7,2,427,28,AStarkRegard,Liz Stark,false,true,Doing my best not to peak early.,,,
16938711,2008-10-23 23:24:02 +0000,2018-01-27 20:08:26 +0000,3188,715,581,2545,11325,asuartmuseum,ASU Art Museum,false,false,The university art museum of the future. Admission is always ✨free✨,RT @felicita_______: 🌵 felicita &amp; @mattcopson present the discovery of ancient animatronic doll🚶Elena🚶at @asuartmuseum 🌵 opening event F… https://t.co/2qOi2iTlMp,"Tempe, AZ",http://asuartmuseum.asu.edu
71873754,2009-09-05 19:32:14 +0000,2011-10-31 14:15:05 +0000,334,45,195,2910,2378,Audiobooks4Life,PremierAudiobooks,false,false,"I love learning, exploring, being curious, books and audiobooks. Audiobooks are my favorite.  I love to share my favorites & hope you'll share yours.",RT @goedms: Here is our enhanced version of the New York Times Best Seller listings for October 30. We welcome your comments. http://t.co/2pbRbtah,"Redondo Beach, CA",http://www.premieraudiobooks.com/
26803684,2009-03-26 17:50:19 +0000,2017-10-10 14:59:03 +0000,301,17,2,414,185,AuntFrancy,Aunt Francy the Ant,false,false,I'm an aunt and an ant. I'm featured in a new children's book.,Chelsea Romo - Recovery Fund https://t.co/pnHq2YlL3q,In the ant house of course. ,http://www.jelliroll.com/AuntFrancy.htm
9669512,2007-10-24 23:14:02 +0000,2016-07-13 17:19:20 +0000,759,14,21,484,212,auracreations,Brian Young,false,false,"Interface Designer, Web Developer, and Learning Technologist",Making And Maintaining Atomic Design Systems With Pattern Lab 2 https://t.co/oZnZ0OarDd via @smashingmag,"Stanford, CA",http://about.me/hyperboy
70321882,2009-08-31 05:50:08 +0000,2018-01-31 16:09:36 +0000,7346,29741,10,395,483,austinlandry,Austin Landry,false,false,Science accident. Connoisseur extraordinaire. Robert Altman’s stan-son. Unassuming but always-discerning.,"@_akratic_ @Allisono340 Suggested title: “The Disruption of a Radio Guru’s Creative Process” (too long, I know, but… https://t.co/jd5vuyG0qL","Toronto, Ont.",
135974165,2010-04-22 17:54:51 +0000,2018-01-30 14:14:12 +0000,11604,5289,116,668,3015,authorbeatriz,Beatriz Williams,true,false,Storyteller. Mama of four. Undersharer. Dreams of running off with Jonas Kaufmann.,Me: Fourth grade daughter is playing Hot Cross Buns on her recorder OVER AND OVER and we are only 1 hour into the s… https://t.co/kuKXrndXB1,Connecticut,http://www.beatrizwilliams.com
119554567,2010-03-04 00:28:33 +0000,2010-08-03 23:54:14 +0000,7,0,11,933,823,automatikseeds,Automatik Seeds,false,false,Do you like autoflowering cannabis plants?,Recommended Cannabis Forums http://bit.ly/cTqiW3 Do you use another one? #cannabis #marijuana,Cannabis World,http://automatikseeds.com
259594755,2011-03-02 05:49:25 +0000,2018-01-29 21:29:01 +0000,1219,2302,2,456,195,AviBagla,Avi Bagla,false,false,"a little funny, kind of smart, always odd. Now: @Buzzfeed Before: @Mashable, @LateLateShow, @RetailMeNot, @Apropose, @Stanford, @AwesomenessTV",RT @FIRSTweets: #MondayMotivation #omgrobots https://t.co/tQqFyLNem0,On the web,http://www.aviralcreations.com
70071698,2009-08-30 07:05:08 +0000,,4760,1260,0,221,221,avika_dua,Avika Dua,false,true,"Lover of words, music, and many things political and pop cultural | Harvard '17",,"Cambridge, MA",
29540280,2009-04-07 20:46:12 +0000,2017-01-25 07:03:29 +0000,244,11,1,1151,83,avinayan,Avinayan Senthil,false,false,"Dravid fan. Stanford alumnus. Follow foreign affairs, economics & politics through an Indian prism. Staunchly liberal & pro-market. Views are personal.","RT @JerryBrownGov: California is Not Turning Back, Not Now, Not Ever: https://t.co/RhICxUtXYs #CASOTS https://t.co/F7sgOas5YK","Mountain View, California",http://avinayan.blogspot.com
15363133,2008-07-09 07:00:27 +0000,2018-01-31 04:43:54 +0000,13395,20544,724,8102,14808,avitalb,Avital Andrews,true,false,"Writer, editor, author. Proud alum: @UCLA, @StanfordJourn, @Sierra_Magazine, @LATimes. Working on a book but available for assignments.","RT @RepBonnie: ""Beautiful Clean Coal""

Not a thing. https://t.co/T3I9f63yiT",San Francisco Bay Area,https://www.linkedin.com/in/avitalbinshtock/st
18126051,2008-12-15 00:13:49 +0000,,956,38,0,82,98,ayjerbear,Jeri Canlas,false,true,"Stanford graduate, figuring everything else out.",,San Jose,
51617551,2009-06-28 01:46:28 +0000,2010-04-07 23:36:24 +0000,65,1,2,30,15,babsywit,Barbara Whittaker,false,false,,The Axe & Palm is a proud sponsor of Ram's Head Theatrical Society's 2010 production of 'Into the Woods' Don't miss... http://bit.ly/97gzWc,,
107956955,2010-01-24 09:20:55 +0000,2011-07-12 10:30:32 +0000,1902,0,5,998,386,BabyGiftLine,Birthday Gifts,false,false,"Gifts, Gift Ideas and Birthday Gifts for all the family. Great selection of Unusual Gift Ideas.",Amazon Kindle for education: Recently I had the good fortune to attend the IMS Learning Impact Conference at Lon... http://bit.ly/rpSUx5,,
348005138,2011-08-03 18:32:20 +0000,2011-08-12 16:35:12 +0000,16,0,0,41,9,BACollegeSports,BACollegiateSports,false,false,,CAL BASKETBALL: Schedule lacks punch of the past http://t.co/o6uHHke via @BACollegeSports @bswest5 #Cal,Bay Area,http://collegiatesportsreport.blogspot.com/
14555303,2008-04-27 04:38:35 +0000,2018-01-31 18:30:00 +0000,17703,1065,637,587,15147,BadgerHerald,The Badger Herald,true,false,University of Wisconsin-Madison's premier independent student news organization since 1969 tips@badgerherald.com | Snapchat: badgerherald | IG: @badgerherald,"Shannon Hall welcomed deaf activist, actor and model @NyleDiMarco Tuesday night as a part of their Distinguished Le… https://t.co/PVVJ6ia08p","Madison, Wis",http://badgerherald.com
15428528,2008-07-14 16:22:27 +0000,2011-10-28 17:05:08 +0000,438,14,45,5272,4210,badradio,badradio,false,false,Coming soon...,Upcoming Events -  http://t.co/m1MCemFp,SF Bay Area,http://www.badradio.com
98163592,2009-12-20 17:01:12 +0000,2017-08-04 17:27:44 +0000,61,72,0,78,30,BalmungOrca,Johan Verlinden,false,false,,@Nadeshot Happy Birthday !,,
58163928,2009-07-19 09:30:25 +0000,2009-07-19 21:41:22 +0000,4,0,0,718,100,BananaBooks,Banana Books!,false,false,We buy Textbooks...EVERY textbook!,Are you on Twellow? Check out my listing and register yourself also! http://twellow.com/u/BananaBooks,USA,http://www.BananaTextbooks.com
541101047,2012-03-30 20:21:28 +0000,2018-01-26 16:15:33 +0000,5490,16978,740,1953,33897,BananaKarenina,Elif Batuman,true,false,"Like Dostoevsky, I wrote books called THE IDIOT + THE POSSESSED. Mine are shorter. // @NewYorker: https://t.co/OfuPjCn8LY",RT @dblackagency: We are so grateful to @greenlightbklyn for hosting last night’s event with old friends @DaraHorn &amp; @BananaKarenina… https://t.co/zGwkKBWLEG,NYC,http://elifbatuman.com
29907374,2009-04-09 03:18:02 +0000,2014-04-01 20:24:35 +0000,6041,0,177,7368,7209,barnettshale,Barnett Shale Map,false,false,Barnett Shale News & Interactive Web Map highlighting gas wells and pipelines in Barnett Shale area.,"RT @oilgasTicker: New Apps Expand Energy Infrastructure Mapping to Mobile -- HOUSTON, April 1, 2014 /PRNewswire/ -- http://t.co/G1CCldaox5","Fort Worth, Texas",http://www.barnettshaledata.com
18019867,2008-12-10 14:23:57 +0000,2018-01-30 08:18:55 +0000,2106,221,185,1319,3196,BASES,BASES,false,false,The Business Association of Stanford Entrepreneurial Students (BASES) seeks to promote entrepreneurship education @Stanford & develop innovative entrepreneurs.,"Got a #startup idea? Let us fund it! Apply to the BASES $100K Startup Challenge by Friday, February 9 at 11:59 pm:… https://t.co/1UvHIKC4iJ","Stanford, CA",http://bases.stanford.edu
126471975,2010-03-26 00:13:24 +0000,2011-04-27 17:33:43 +0000,25,0,1,260,88,basociable,Sociable,false,false,BA Sociable helps build lasting friendships among like-minded individuals in the local community.,"RT @BeautyBlocDeals: $49 for a $120 In-Home #Spa Collection, including #organic & #natural #skin and body care products, at http://BeautyBloc.com! #beauty #deal","Bay Area, California",http://www.basociable.com
86371222,2009-10-30 18:40:11 +0000,2018-01-31 16:46:36 +0000,7606,64274,5,681,267,Battlekidd7,"Blackskin, Trillmask",false,false,Catch me outside w/ a red stripe trying to prove that all projects of liberation run through recovering Black Life,ROLE MODEL https://t.co/ewMfaqCKOa,Bay Areaaaaa/ Minneapolis ,https://www.instagram.com/blackskin_trillmask/
235003556,2011-01-07 03:22:16 +0000,2012-05-01 01:06:53 +0000,42745,681,26,1839,803,Bay_AllDay,Chris K,false,false,"Obsessed with the A's, Stanford Cardinal, Raiders, and NBA
HATE the SF Giants
 Followed by @GioGonzalez47, @MuggsyBogues, and @Athletics
 BAY ALL DAY EVERY DAY","Smith and Shoppach are in an all-out match to earn the ""most pathetic performance"" of the night award.","Palo Alto,CA",http://goldjerseydynasty.blogspot.com
18865814,2009-01-11 12:53:54 +0000,2017-10-19 17:56:12 +0000,5795,65,209,466,3019,baydailynews,The Daily News,false,false,"The Peninsula's best daily news source. Covering Palo Alto, Menlo Park, Atherton, Redwood City, Mountain View, Los Altos  and other area communities.",Palo Alto cuts 11 #firefighter jobs  after #Stanford reduces contract https://t.co/9V5qE9V5XW https://t.co/wfxfpFrs2Y,"Menlo Park, CA",http://www.mercurynews.com/peninsula
15921332,2008-08-20 18:46:57 +0000,2009-08-28 04:30:26 +0000,24,0,15,1668,528,BayMazing,BayMazing.com,false,false,http://t.co/8tue02aUKL - The San Francisco Bay Area's only Business & Social Network!,Any San Francisco residents? How about Oakland or San Jose? Palo Alto or Castro Valley? Fremont or Hayward? Well go to www.BayMazing.com,"Fremont, CA",http://BayMazing.com
50888499,2009-06-26 02:40:26 +0000,2010-07-17 02:28:48 +0000,2,0,0,34,10,bbrown8321,Michele Brown,false,false,,@CYNDL and totally clueless about what I'm doing.,,
19255858,2009-01-20 20:37:48 +0000,,1671,107,26,285,403,bca_26,BCA,false,true,,,,
78168560,2009-09-29 00:34:06 +0000,2010-11-07 07:56:20 +0000,46,0,4,132,65,BCATSSymposium,BCATS 2010,false,false,Biomedical Computation at Stanford Annual Symposium: 6 November 2010,THANK YOU to all #BCATS attendees for making this year a success. It was impossible without you. So long - until next year!,"Stanford, CA",http://bcats.stanford.edu
179138281,2010-08-16 16:08:22 +0000,,0,0,2,189,30,BCSImplosion,Ian Spencer,false,false,,,,
186679055,2010-09-04 02:50:32 +0000,2016-07-19 17:06:24 +0000,672,0,6,1665,1053,BeBreadly,Bread.ly,false,false,Do Good.  Get Better,Anthony Diaz's invitation is awaiting your response - Anthony Diaz would like to connect on LinkedIn. How... https://t.co/wQgSlbqGwZ,"San Francisco, CA",http://bread.ly
